feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,label
0.058227539062144604,0.029296874999821185,0.01708984374989569,0.010681152343684807,0.009826660156190022,0.008911132812445611,0.007751464843702689,0.009216308593693748,0.008483886718698219,0.009582519531191512,0.012145996093675867,0.018310546874888242,0.032104492187304046,0.017211914062394945,0.01300048828117065,0.01257324218742326,0.008239746093699709,0.008361816406198963,0.005859374999964237,0.006469726562460512,0.007080078124956786,0.010925292968683317,0.01947021484363116,0.03057861328106336,0.16027832031152173,0.46832275390339156,0.0888671875,0.0478515625,0.0400390625,0.03125,0.140625,0.1494140625,0.0830078125,0.0927734375,0.224609375,0.328125,0.34765625,0.2275390625,0.0390625,0.123046875,0.216796875,0.2021484375,1
0.05407714843716994,0.03314208984354772,0.019226074218632653,0.013061523437420279,0.008239746093699709,0.010498046874935925,0.008361816406198963,0.008728027343696728,0.009216308593693748,0.010192871093687788,0.015869140624903143,0.025390624999845027,0.03552246093728319,0.024414062499850987,0.015441894531155749,0.0142211914061632,0.009582519531191512,0.010192871093687788,0.00964355468744114,0.007751464843702689,0.008422851562448591,0.011413574218680337,0.015014648437408358,0.028259277343577516,0.14752197265534958,0.4465942382785242,0.189453125,0.07421875,0.08203125,0.107421875,0.2470703125,0.19140625,0.1611328125,0.125,0.046875,0.1689453125,0.05859375,0.203125,0.12109375,0.2080078125,0.1357421875,0.1337890625,1
0.05499267578091435,0.031555175781057404,0.01855468749988675,0.012634277343672886,0.01013183593743816,0.009521484374941885,0.008178710937450082,0.009399414062442631,0.008972167968695238,0.01037597656243667,0.014587402343660965,0.026733398437336832,0.03588867187478095,0.023925781249853968,0.015380859374906122,0.013610839843666926,0.009460449218692258,0.00964355468744114,0.010742187499934434,0.008361816406198963,0.008300781249949336,0.01037597656243667,0.014892578124909102,0.029479980468570068,0.14739990234285033,0.44689941405977235,0.107421875,0.0810546875,0.072265625,0.1904296875,0.1240234375,0.1748046875,0.197265625,0.24609375,0.201171875,0.05859375,0.16796875,0.046875,0.126953125,0.1240234375,0.208984375,0.123046875,1
0.05499267578091435,0.031555175781057404,0.01855468749988675,0.012634277343672886,0.01013183593743816,0.009521484374941885,0.008178710937450082,0.009399414062442631,0.008972167968695238,0.01037597656243667,0.014587402343660965,0.026733398437336832,0.03588867187478095,0.023925781249853968,0.015380859374906122,0.013610839843666926,0.009460449218692258,0.00964355468744114,0.010742187499934434,0.008361816406198963,0.008300781249949336,0.01037597656243667,0.014892578124909102,0.029479980468570068,0.14739990234285033,0.44689941405977235,0.12109375,0.2080078125,0.125,0.138671875,0.046875,0.16796875,0.05859375,0.197265625,0.24609375,0.2021484375,0.1748046875,0.1240234375,0.189453125,0.0830078125,0.0810546875,0.107421875,1
0.04534912109347321,0.033630371093544734,0.015869140624903143,0.009277343749943375,0.0066528320312093945,0.009033203124944865,0.005920410156213865,0.00604248046871312,0.008178710937450082,0.007751464843702689,0.012878417968671396,0.02270507812486142,0.02868652343732491,0.03216552734355368,0.015075683593657985,0.02368164062485546,0.010742187499934434,0.02148437499986887,0.010498046874935925,0.008850097656195982,0.009155273437444121,0.013183593749919533,0.01611328124990165,0.029479980468570068,0.17187499999895095,0.4257202148411516,0.185546875,0.08203125,0.0966796875,0.107421875,0.23828125,0.2177734375,0.2275390625,0.130859375,0.0361328125,0.177734375,0.1015625,0.26171875,0.1162109375,0.2158203125,0.1513671875,0.037109375,1
0.05352783203092329,0.0328979492185492,0.017517089843643082,0.013671874999916553,0.009765624999940395,0.009765624999940395,0.008850097656195982,0.009216308593693748,0.00988769531243965,0.010314941406187042,0.015747070312403886,0.02319335937485844,0.03149414062480777,0.03063964843731299,0.013793945312415809,0.020629882812374083,0.008239746093699709,0.018249511718638613,0.008239746093699709,0.0066528320312093945,0.006896972656207904,0.010559082031185552,0.0191040039061334,0.03723144531227276,0.1062011718743518,0.4677124023408953,0.1748046875,0.0439453125,0.052734375,0.091796875,0.212890625,0.1748046875,0.1435546875,0.1044921875,0.0400390625,0.1318359375,0.0458984375,0.08203125,0.08984375,0.1474609375,0.1142578125,0.017578125,1
0.04412841796848066,0.030273437499815224,0.015380859374906122,0.010986328124932944,0.008728027343696728,0.007690429687453061,0.00628662109371163,0.009826660156190022,0.008300781249949336,0.009826660156190022,0.013305664062418789,0.025756835937342792,0.036010742187280204,0.026733398437336832,0.015258789062406868,0.012207031249925494,0.009460449218692258,0.009460449218692258,0.009033203124944865,0.008361816406198963,0.007751464843702689,0.010253906249937415,0.012634277343672886,0.02648925781233832,0.21350097656119688,0.4123535156224832,0.0478515625,0.0654296875,0.099609375,0.10546875,0.263671875,0.13671875,0.1748046875,0.1064453125,0.09765625,0.205078125,0.080078125,0.09375,0.0537109375,0.1484375,0.1884765625,0.1787109375,1
0.050537109374691545,0.027343749999833106,0.01806640624988973,0.012878417968671396,0.009704589843690768,0.008300781249949336,0.007080078124956786,0.009521484374941885,0.008666992187447101,0.009033203124944865,0.013366699218668416,0.024230957031102104,0.03430175781229064,0.02124023437487036,0.014587402343660965,0.012695312499922513,0.011901855468677357,0.008178710937450082,0.009155273437444121,0.007873535156201943,0.008422851562448591,0.011474609374929964,0.015380859374906122,0.02416992187485248,0.21856689452991596,0.4033203124975383,0.1845703125,0.109375,0.064453125,0.083984375,0.19921875,0.2099609375,0.1591796875,0.1240234375,0.072265625,0.0966796875,0.171875,0.162109375,0.1982421875,0.14453125,0.162109375,0.138671875,1
0.055847167968409134,0.03558349609353281,0.017883300781140848,0.009216308593693748,0.0066528320312093945,0.0047607421874709425,0.004943847656219825,0.003784179687476903,0.003784179687476903,0.005126953124968707,0.006103515624962747,0.008239746093699709,0.009704589843690768,0.010742187499934434,0.006347656249961257,0.007995605468701199,0.004638671874971688,0.004333496093723551,0.003662109374977648,0.005920410156213865,0.00506591796871908,0.005004882812469452,0.011047363281182571,0.031677246093556655,0.24212646484227215,0.48980712890326045,0.091796875,0.09765625,0.0947265625,0.0947265625,0.3359375,0.20703125,0.2255859375,0.38671875,0.3427734375,0.1396484375,0.17578125,0.3583984375,0.373046875,0.283203125,0.28125,0.267578125,1
0.05590820312465876,0.036621093749776484,0.01757812499989271,0.008911132812445611,0.006225585937462002,0.0048828124999701975,0.004638671874971688,0.003967285156225786,0.0033569335937295107,0.004943847656219825,0.006103515624962747,0.008056640624950826,0.010314941406187042,0.010925292968683317,0.006164550781212375,0.007934570312451572,0.0046997070312213155,0.0038452148437265305,0.004211425781224296,0.0065917968749597666,0.0046997070312213155,0.005371093749967217,0.010742187499934434,0.03179931640605591,0.24267578124851882,0.4888305664032664,0.095703125,0.0927734375,0.0966796875,0.091796875,0.3798828125,0.2314453125,0.2138671875,0.3466796875,0.3564453125,0.1611328125,0.1484375,0.341796875,0.2900390625,0.2763671875,0.2890625,0.3701171875,1
